Record_ID,Year,Region,TV_Users,Mobile_Users,Mobile_Usage_Share_%
7587,2016,South America,740701,473064,38.97
7588,2011,Europe,406233,630699,60.82
7589,2011,South America,752068,772644,50.67
7590,2013,Africa,544214,785687,59.08
7591,2010,Europe,316652,851763,72.9
7592,2014,Europe,164558,983435,85.67
7593,2015,Europe,660087,552728,45.57
7594,2018,Asia,105933,68407,39.24
7595,2019,Australia,432727,222436,33.95
7596,2017,South America,397174,303042,43.28
7597,2011,South America,774236,712080,47.91
7598,2010,Europe,648829,246478,27.53
7599,2011,Asia,806434,393476,32.79
7600,2016,Europe,845018,55428,6.16
7601,2013,South America,78737,811859,91.16
7602,2019,Australia,401301,498393,55.4
7603,2014,Australia,467884,687529,59.51
7604,2016,Africa,823480,896183,52.11
7605,2012,Asia,498882,518418,50.96
7606,2019,Australia,705684,579707,45.1
7607,2011,Asia,400056,454281,53.17
7608,2016,Europe,732237,778776,51.54
7609,2014,Africa,613805,732847,54.42
7610,2010,South America,477448,883922,64.93
7611,2010,Australia,524918,351507,40.11
7612,2018,Australia,417741,346645,45.35
7613,2014,North America,655731,108632,14.21
7614,2010,South America,586922,805417,57.85
7615,2016,Australia,497377,173713,25.89
7616,2018,Australia,857923,527057,38.06
7617,2010,South America,656704,163969,19.98
7618,2019,Africa,277709,186724,40.2
7619,2013,Asia,352627,671333,65.56
7620,2012,South America,525515,338817,39.2
7621,2014,Asia,236685,457525,65.91
7622,2016,Africa,902666,519472,36.53
7623,2017,Africa,82053,112776,57.88
7624,2011,Europe,548575,591006,51.86
7625,2016,North America,349509,111578,24.2
7626,2010,Africa,667782,78809,10.56
7627,2016,Africa,825492,294771,26.31
7628,2017,Asia,575921,586909,50.47
7629,2011,Africa,999025,369873,27.02
7630,2018,South America,377395,196156,34.2
7631,2010,Europe,23790,549439,95.85
7632,2015,Europe,665347,609979,47.83
7633,2010,South America,428384,429957,50.09
7634,2012,Australia,689379,884916,56.21
7635,2015,Africa,184811,965634,83.94
7636,2012,North America,537956,604460,52.91
7637,2017,Africa,348424,244722,41.26
7638,2014,Europe,825186,988420,54.5
7639,2011,North America,983118,724579,42.43
7640,2013,Australia,95058,781284,89.15
7641,2018,Asia,538797,631473,53.96
7642,2013,Asia,930004,643530,40.9
7643,2019,Africa,258553,505728,66.17
7644,2019,Africa,653269,571524,46.66
7645,2017,North America,794642,733242,47.99
7646,2014,North America,85440,941488,91.68
7647,2019,Australia,36921,273186,88.09
7648,2010,Africa,326695,940567,74.22
7649,2016,Europe,26683,194990,87.96
7650,2012,Asia,87952,161562,64.75
7651,2019,Australia,549121,968471,63.82
7652,2017,North America,28290,459688,94.2
7653,2012,Europe,548291,791936,59.09
7654,2010,Africa,246835,898467,78.45
7655,2014,South America,395230,904501,69.59
7656,2011,North America,81656,869270,91.41
7657,2013,Australia,575541,425092,42.48
7658,2010,South America,192097,125148,39.45
7659,2018,Europe,884454,747190,45.79
7660,2015,Asia,759230,332794,30.47
7661,2017,Europe,212780,143374,40.26
7662,2013,Asia,425922,946521,68.97
7663,2018,Europe,749368,52311,6.53
7664,2011,North America,883663,927865,51.22
7665,2018,North America,114791,834693,87.91
7666,2014,Australia,970236,656122,40.34
7667,2015,South America,741951,27171,3.53
7668,2012,Europe,567004,518112,47.75
7669,2013,Europe,279024,313370,52.9
7670,2015,South America,522625,825759,61.24
7671,2016,Africa,825381,867060,51.23
7672,2010,Australia,488562,616761,55.8
7673,2016,Europe,600352,598511,49.92
7674,2010,Australia,577381,247401,30.0
7675,2014,Europe,487060,220425,31.16
7676,2015,Europe,163916,85315,34.23
7677,2011,Africa,687720,473268,40.76
7678,2019,North America,97941,639043,86.71
7679,2018,Australia,661956,335768,33.65
7680,2019,South America,134240,367794,73.26
7681,2015,Australia,758688,942034,55.39
7682,2016,Africa,577610,412526,41.66
7683,2019,Asia,948208,44281,4.46
7684,2017,Asia,455862,331414,42.1
7685,2019,Africa,320325,361489,53.02
7686,2010,Africa,171661,187176,52.16
7687,2017,North America,790207,31735,3.86
7688,2013,Australia,360116,906331,71.56
7689,2019,Australia,908863,475501,34.35
7690,2017,Asia,886611,627461,41.44
7691,2015,South America,93562,672365,87.78
7692,2018,Australia,746589,853996,53.36
7693,2013,Europe,936716,847928,47.51
7694,2011,Europe,768860,302042,28.2
7695,2011,North America,154922,388803,71.51
7696,2014,North America,49767,637030,92.75
7697,2019,Asia,17322,121184,87.49
7698,2018,South America,832343,424924,33.8
7699,2012,South America,711940,841456,54.17
7700,2017,Africa,453838,773840,63.03
7701,2013,North America,761283,255735,25.15
7702,2015,Australia,539966,679772,55.73
7703,2019,Europe,75265,458037,85.89
7704,2015,Australia,76918,825810,91.48
7705,2012,Europe,949284,909023,48.92
7706,2014,Asia,430722,654137,60.3
7707,2012,Europe,445512,103638,18.87
7708,2010,Australia,500600,875012,63.61
7709,2016,Australia,180954,265170,59.44
7710,2013,South America,856942,696669,44.84
7711,2016,South America,838634,486991,36.74
7712,2012,North America,142777,519903,78.45
7713,2014,Australia,736893,667795,47.54
7714,2014,Asia,884415,119470,11.9
7715,2011,Europe,968234,491916,33.69
7716,2019,North America,512911,270236,34.51
7717,2011,Africa,362160,242474,40.1
7718,2013,Africa,827483,144458,14.86
7719,2013,Europe,389426,212048,35.25
7720,2013,Europe,349809,55503,13.69
7721,2015,Europe,134559,642600,82.69
7722,2011,South America,453683,999476,68.78
7723,2015,Europe,434001,650753,59.99
7724,2016,Africa,919259,607227,39.78
7725,2019,Europe,563690,491994,46.6
7726,2012,Australia,510279,184536,26.56
7727,2017,Asia,274848,340619,55.34
7728,2011,Africa,823459,92758,10.12
7729,2017,Asia,69092,168349,70.9
7730,2014,Africa,802157,916845,53.34
7731,2011,North America,598393,883111,59.61
7732,2016,Australia,690583,64012,8.48
7733,2011,Africa,364449,668498,64.72
7734,2015,Australia,168456,452543,72.87
7735,2019,Africa,72993,489741,87.03
7736,2012,Asia,894113,267638,23.04
7737,2018,Asia,763788,734058,49.01
7738,2012,Africa,380177,537040,58.55
7739,2012,Africa,564315,560053,49.81
7740,2014,South America,940271,121193,11.42
7741,2016,Australia,621305,10837,1.71
7742,2017,Australia,506327,628298,55.37
7743,2016,Australia,28354,662265,95.89
7744,2018,Australia,845209,480795,36.26
7745,2014,North America,225754,253762,52.92
7746,2019,North America,162973,591285,78.39
7747,2012,Europe,846398,700861,45.3
7748,2015,Africa,996141,447986,31.02
7749,2014,Africa,759623,253977,25.06
7750,2013,Africa,534201,886040,62.39
7751,2011,Africa,812947,637798,43.96
7752,2016,Australia,952310,209261,18.02
7753,2014,Australia,632986,656195,50.9
7754,2013,North America,13573,70594,83.87
7755,2017,Asia,969445,95269,8.95
7756,2018,South America,377554,898046,70.4
7757,2018,Australia,494260,47448,8.76
7758,2012,Australia,523529,225378,30.09
7759,2012,Australia,494737,703319,58.71
7760,2014,Asia,53915,452741,89.36
7761,2014,Asia,981284,899411,47.82
7762,2019,North America,277204,612628,68.85
7763,2011,Australia,190166,353890,65.05
7764,2010,South America,139471,961533,87.33
7765,2017,Africa,984403,214241,17.87
7766,2012,Australia,65421,149384,69.54
7767,2010,North America,55610,441516,88.81
7768,2010,North America,545221,327138,37.5
7769,2011,South America,82168,620053,88.3
7770,2015,Europe,316042,799316,71.66
7771,2015,North America,15589,381257,96.07
7772,2012,Asia,545900,554810,50.4
7773,2013,Asia,57611,15623,21.33
7774,2011,Africa,553176,283604,33.89
7775,2011,North America,815849,20234,2.42
7776,2016,Africa,726683,204650,21.97
7777,2010,North America,218623,230708,51.34
7778,2016,South America,841872,843337,50.04
7779,2010,Australia,438960,170492,27.97
7780,2015,North America,224463,176885,44.07
7781,2012,Europe,284035,927886,76.56
7782,2017,Asia,758658,649780,46.13
7783,2015,South America,344275,48353,12.32
7784,2011,Australia,334237,936873,73.71
7785,2017,Australia,715654,569273,44.3
7786,2014,Asia,514924,314399,37.91
7787,2017,Australia,562845,985765,63.65
7788,2017,Africa,257368,885629,77.48
7789,2015,South America,907561,71590,7.31
7790,2011,Europe,490688,448702,47.77
7791,2017,Asia,988670,131282,11.72
7792,2015,North America,355961,320027,47.34
7793,2015,North America,274336,720678,72.43
7794,2017,North America,186104,585854,75.89
7795,2010,South America,502611,534938,51.56
7796,2011,Europe,715211,182009,20.29
7797,2018,Australia,446077,31299,6.56
7798,2017,Europe,831378,36862,4.25
7799,2016,Europe,584172,499905,46.11
7800,2016,Asia,842792,288456,25.5
7801,2014,South America,335396,283087,45.77
7802,2011,North America,925083,340878,26.93
7803,2015,Asia,763205,944829,55.32
7804,2019,Australia,575760,477484,45.33
7805,2012,Europe,569743,659848,53.66
7806,2013,North America,562960,998845,63.95
7807,2019,South America,538044,62879,10.46
7808,2011,Africa,245437,732098,74.89
7809,2011,Europe,903359,653940,41.99
7810,2017,Europe,229526,729370,76.06
7811,2017,Europe,604318,485786,44.56
7812,2019,Europe,592439,406222,40.68
7813,2015,North America,568335,858308,60.16
7814,2014,South America,999578,466444,31.82
7815,2017,Asia,203463,455272,69.11
7816,2013,North America,929725,280649,23.19
7817,2013,South America,277308,292642,51.35
7818,2014,Asia,305766,641967,67.74
7819,2010,Europe,832412,514625,38.2
7820,2010,South America,979242,681865,41.05
7821,2011,Europe,915960,794455,46.45
7822,2017,South America,618976,203590,24.75
7823,2016,Australia,688972,934107,57.55
7824,2019,Africa,88066,821176,90.31
7825,2018,Europe,209948,472434,69.23
7826,2014,Europe,916379,416676,31.26
7827,2011,Europe,201644,325417,61.74
7828,2016,Australia,360804,351239,49.33
7829,2017,North America,118115,562832,82.65
7830,2016,Asia,567331,541152,48.82
7831,2016,Europe,656174,361458,35.52
7832,2014,Europe,612119,351914,36.5
7833,2011,North America,226855,562881,71.27
7834,2015,North America,76250,972161,92.73
7835,2013,Africa,442038,798161,64.36
7836,2019,South America,200496,578803,74.27
7837,2011,Europe,600633,981785,62.04
7838,2018,South America,193950,519022,72.8
7839,2016,North America,992467,831368,45.58
7840,2015,North America,498896,546701,52.29
7841,2014,Africa,252591,319796,55.87
7842,2012,Asia,95898,39764,29.31
7843,2019,Australia,772717,73784,8.72
7844,2019,Australia,927540,711101,43.4
7845,2013,Australia,435618,214276,32.97
7846,2012,North America,100034,875228,89.74
7847,2017,Europe,628211,86844,12.15
7848,2012,Africa,544561,661898,54.86
7849,2016,Asia,428246,725133,62.87
7850,2016,Australia,923851,134887,12.74
7851,2016,Africa,586748,518954,46.93
7852,2016,North America,382947,608720,61.38
7853,2011,Australia,796228,377088,32.14
7854,2019,Asia,86939,684643,88.73
7855,2012,South America,483789,750487,60.8
7856,2019,Asia,160111,559570,77.75
7857,2018,Europe,24017,992064,97.64
7858,2012,Australia,92901,482671,83.86
7859,2011,Australia,647288,869642,57.33
7860,2018,South America,835647,499451,37.41
7861,2019,South America,809015,761736,48.5
7862,2018,Australia,960423,325128,25.29
7863,2013,Europe,319169,945896,74.77
7864,2018,South America,709614,893928,55.75
7865,2012,North America,973779,801153,45.14
7866,2016,Australia,67943,825629,92.4
7867,2016,Asia,674874,691533,50.61
7868,2017,Asia,179488,273210,60.35
7869,2019,Europe,535799,380586,41.53
7870,2013,North America,946146,788335,45.45
7871,2012,South America,92151,69418,42.96
7872,2012,Australia,500341,793171,61.32
7873,2014,Asia,717254,77454,9.75
7874,2010,Asia,558513,348406,38.42
7875,2019,Asia,424062,155354,26.81
7876,2012,Asia,39152,690175,94.63
7877,2015,Africa,902485,257087,22.17
7878,2012,Europe,76107,950098,92.58
7879,2014,South America,977858,738344,43.02
7880,2018,Australia,658675,197583,23.08
7881,2011,Australia,691548,338822,32.88
7882,2011,Australia,333054,652199,66.2
7883,2015,South America,251608,620056,71.13
7884,2015,Europe,52530,339095,86.59
7885,2017,North America,350897,540662,60.64
7886,2011,Europe,51999,561262,91.52
7887,2018,Asia,16609,764424,97.87
7888,2011,Asia,724129,734538,50.36
7889,2010,Europe,712757,748832,51.23
7890,2019,Europe,513793,566202,52.43
7891,2011,South America,321466,584302,64.51
7892,2016,South America,801583,988883,55.23
7893,2017,Africa,540694,543635,50.14
7894,2014,Australia,334822,886900,72.59
7895,2015,Africa,581350,200087,25.61
7896,2010,Australia,745789,361273,32.63
7897,2015,Asia,698316,732224,51.19
7898,2017,Africa,645665,453397,41.25
7899,2012,Africa,325974,159832,32.9
7900,2010,North America,213753,226233,51.42
7901,2013,Europe,769591,626391,44.87
7902,2010,South America,239975,87599,26.74
7903,2017,Africa,547421,238238,30.32
7904,2014,South America,284353,495713,63.55
7905,2010,Australia,381972,927206,70.82
7906,2017,Africa,777981,930644,54.47
7907,2018,Australia,261061,748161,74.13
7908,2019,Africa,259336,84266,24.52
7909,2011,Asia,233573,465392,66.58
7910,2018,North America,346825,659025,65.52
7911,2017,Australia,778021,269578,25.73
7912,2016,Europe,850777,286201,25.17
7913,2012,Europe,839017,996597,54.29
7914,2011,Asia,831070,825546,49.83
7915,2016,Asia,554933,481963,46.48
7916,2014,Europe,814840,721575,46.96
7917,2015,Australia,22521,253762,91.85
7918,2013,Europe,883846,28580,3.13
7919,2011,North America,924864,749230,44.75
7920,2018,Africa,395664,19802,4.77
7921,2012,North America,834653,884289,51.44
7922,2016,Europe,110131,111467,50.3
7923,2017,Africa,686446,374911,35.32
7924,2011,Europe,289067,472759,62.06
7925,2015,North America,616049,670035,52.1
7926,2017,North America,803634,155130,16.18
7927,2016,Australia,367819,190073,34.07
7928,2012,Australia,495693,702879,58.64
7929,2010,North America,702566,212827,23.25
7930,2015,Africa,947389,680805,41.81
7931,2017,Australia,120443,477170,79.85
7932,2015,Australia,545506,885882,61.89
7933,2014,South America,317836,760526,70.53
7934,2017,South America,193761,640327,76.77
7935,2011,Australia,631436,772447,55.02
7936,2010,Europe,278860,825127,74.74
7937,2010,Africa,790736,892402,53.02
7938,2013,Asia,288232,192299,40.02
7939,2015,Australia,565289,745352,56.87
7940,2018,South America,508338,302329,37.29
7941,2010,Africa,425800,886124,67.54
7942,2010,Africa,403166,842340,67.63
7943,2014,South America,800718,184703,18.74
7944,2019,Africa,145811,975497,87.0
7945,2014,Africa,40158,913142,95.79
7946,2014,South America,896825,12078,1.33
7947,2019,North America,539893,892318,62.3
7948,2015,Australia,66492,775806,92.11
7949,2017,Europe,508342,480825,48.61
7950,2012,Asia,13321,164850,92.52
7951,2018,Europe,709901,688757,49.24
7952,2010,North America,979205,472073,32.53
7953,2013,North America,764880,677697,46.98
7954,2018,Africa,506405,254437,33.44
7955,2017,Europe,808602,278155,25.59
7956,2019,North America,590333,389268,39.74
7957,2018,Europe,936437,705215,42.96
7958,2010,North America,753588,347676,31.57
7959,2018,Asia,500226,241106,32.52
7960,2012,North America,937410,56845,5.72
7961,2019,Europe,262985,161118,37.99
7962,2018,Africa,906972,883462,49.34
7963,2010,Europe,689174,540906,43.97
7964,2010,South America,264599,344579,56.56
7965,2018,Europe,635389,434538,40.61
7966,2015,Asia,272962,529069,65.97
7967,2013,Australia,18434,437013,95.95
7968,2016,Asia,393638,418344,51.52
7969,2014,Asia,721513,174251,19.45
7970,2019,North America,564859,208589,26.97
7971,2016,Asia,312838,264613,45.82
7972,2017,Europe,890858,773203,46.46
7973,2017,Australia,128792,652446,83.51
7974,2010,Africa,55485,437289,88.74
7975,2017,Asia,677429,612302,47.48
7976,2015,Europe,67198,922145,93.21
7977,2013,North America,632604,522584,45.24
7978,2017,North America,966166,645838,40.06
7979,2012,Africa,361114,364109,50.21
7980,2013,Africa,979673,178435,15.41
7981,2015,Europe,82928,792915,90.53
7982,2016,Africa,419318,125503,23.04
7983,2013,Africa,960961,152769,13.72
7984,2013,North America,359942,680782,65.41
7985,2016,Europe,62290,511188,89.14
7986,2015,Australia,656952,834812,55.96
7987,2017,Africa,939436,368021,28.15
7988,2010,Europe,264628,595145,69.22
7989,2019,Asia,546054,732933,57.31
7990,2016,North America,884679,740418,45.56
7991,2016,Australia,23292,817691,97.23
7992,2016,North America,227295,480750,67.9
7993,2016,North America,712991,606910,45.98
7994,2019,South America,266817,404365,60.25
7995,2019,Europe,518906,557080,51.77
7996,2017,Asia,82944,157462,65.5
7997,2018,Africa,378590,175276,31.65
7998,2018,Asia,44533,533469,92.3
7999,2011,Europe,877205,439234,33.37
8000,2016,North America,134433,890083,86.88
8001,2016,South America,408994,361727,46.93
8002,2013,Europe,569347,879046,60.69
8003,2018,Australia,394562,686831,63.51
8004,2017,Australia,145938,793802,84.47
8005,2010,Europe,870397,286407,24.76
8006,2011,Africa,594949,332453,35.85
8007,2011,Asia,839784,848883,50.27
8008,2017,Asia,382195,866811,69.4
8009,2010,Africa,884805,87969,9.04
8010,2013,South America,191808,394569,67.29
8011,2019,North America,44075,676919,93.89
8012,2014,North America,503605,860160,63.07
8013,2018,Australia,626219,14952,2.33
8014,2016,South America,747311,333870,30.88
8015,2017,Africa,238594,916167,79.34
8016,2018,Europe,558392,312754,35.9
8017,2016,Asia,862259,763689,46.97
8018,2014,Europe,603510,96467,13.78
8019,2014,Asia,251955,143225,36.24
8020,2019,Europe,404858,628735,60.83
8021,2015,Africa,893445,411235,31.52
8022,2014,Africa,859277,378971,30.61
8023,2018,South America,230758,107167,31.71
8024,2012,Europe,18769,925322,98.01
8025,2012,Europe,629657,834361,56.99
8026,2016,South America,472661,944532,66.65
8027,2016,South America,60375,306764,83.56
8028,2015,Africa,959582,771387,44.56
8029,2012,Africa,22268,128818,85.26
8030,2016,Australia,151916,135803,47.2
8031,2014,Europe,346318,451690,56.6
8032,2016,Africa,726123,20623,2.76
8033,2011,Africa,899109,95504,9.6
8034,2015,Europe,676593,13809,2.0
8035,2017,South America,258339,133690,34.1
8036,2010,Europe,826928,627195,43.13
8037,2013,North America,421022,716406,62.98
8038,2010,Europe,705686,119502,14.48
8039,2010,North America,88807,334640,79.03
8040,2019,Europe,704873,245614,25.84
8041,2017,North America,717121,697099,49.29
8042,2016,North America,815897,980956,54.59
8043,2019,Europe,442718,214396,32.63
8044,2010,Australia,673610,934481,58.11
8045,2011,Africa,594791,786221,56.93
8046,2013,Asia,772314,770073,49.93
8047,2010,Africa,31310,175910,84.89
8048,2012,North America,264740,995696,79.0
8049,2017,Europe,794487,669494,45.73
8050,2017,Europe,402445,194492,32.58
8051,2017,Europe,256501,301575,54.04
8052,2015,Europe,889950,261770,22.73
8053,2015,Australia,566494,210092,27.05
8054,2014,Asia,19764,583853,96.73
8055,2018,South America,196668,460209,70.06
8056,2013,North America,250269,461251,64.83
8057,2019,Asia,940346,512374,35.27
8058,2016,Africa,244099,319456,56.69
8059,2010,South America,230651,120613,34.34
8060,2018,South America,506723,835348,62.24
8061,2016,Europe,144048,496026,77.5
8062,2019,Asia,148498,686053,82.21
8063,2018,Africa,950391,703919,42.55
8064,2016,Europe,560998,879271,61.05
8065,2011,Europe,837819,322202,27.78
8066,2015,Australia,450686,750490,62.48
8067,2019,North America,147558,529824,78.22
8068,2013,South America,704618,749999,51.56
8069,2012,Africa,384562,939362,70.95
8070,2011,South America,257704,483754,65.24
8071,2015,Asia,294767,473647,61.64
8072,2017,North America,295950,577612,66.12
8073,2015,Europe,933477,977448,51.15
8074,2018,North America,973719,624975,39.09
8075,2014,Europe,265223,478671,64.35
8076,2011,North America,648450,185259,22.22
8077,2017,Europe,973443,490679,33.51
8078,2018,South America,170229,562435,76.77
8079,2019,South America,539809,612202,53.14
8080,2013,South America,809323,505245,38.43
8081,2015,South America,616619,919311,59.85
8082,2019,North America,32474,490297,93.79
8083,2017,Europe,691867,793096,53.41
8084,2018,South America,20687,513078,96.12
8085,2014,North America,632838,350737,35.66
8086,2015,Europe,414225,404576,49.41
8087,2013,North America,360906,536336,59.78
8088,2014,Australia,622772,442236,41.52
8089,2016,South America,896907,53935,5.67
8090,2018,Asia,316435,687842,68.49
8091,2019,North America,58296,652172,91.79
8092,2015,South America,516796,887631,63.2
8093,2015,Africa,525182,698333,57.08
8094,2017,Europe,574513,644270,52.86
8095,2013,Australia,490854,418401,46.02
8096,2012,South America,44828,947203,95.48
8097,2016,Africa,439318,590173,57.33
8098,2014,North America,252463,969086,79.33
8099,2011,North America,983846,814493,45.29
8100,2011,Africa,830144,611303,42.41
8101,2015,Australia,298967,643796,68.29
8102,2017,Africa,932865,651988,41.14
8103,2010,Europe,887806,709957,44.43
8104,2015,North America,352318,151964,30.13
8105,2011,Africa,310196,296075,48.84
8106,2011,Asia,819697,110175,11.85
8107,2016,Asia,362431,821086,69.38
8108,2019,Africa,838444,98478,10.51
8109,2010,Europe,283060,199892,41.39
8110,2015,North America,397606,793508,66.62
8111,2016,Asia,871477,63886,6.83
8112,2017,Africa,710892,392621,35.58
8113,2016,Africa,499854,868902,63.48
8114,2015,South America,450875,498485,52.51
8115,2018,Africa,99860,750508,88.26
8116,2012,Europe,941507,503855,34.86
8117,2015,Asia,758839,500607,39.75
8118,2013,South America,576922,896461,60.84
8119,2011,Asia,763997,215914,22.03
8120,2010,Asia,367623,245361,40.03
8121,2010,Europe,84992,861756,91.02
8122,2019,Africa,283513,901952,76.08
8123,2012,Europe,815761,75027,8.42
8124,2013,Africa,219826,11425,4.94
8125,2011,South America,358844,142805,28.47
8126,2010,Europe,637248,710735,52.73
8127,2013,Europe,22410,598699,96.39
8128,2016,Australia,170802,807035,82.53
8129,2019,North America,405881,808584,66.58
8130,2015,Europe,967403,943305,49.37
8131,2015,Australia,178775,328462,64.76
8132,2018,North America,469167,498189,51.5
8133,2011,Africa,240083,944489,79.73
8134,2013,Africa,689532,233543,25.3
8135,2014,Africa,536972,118051,18.02
8136,2010,Australia,476246,817500,63.19
8137,2017,Australia,947254,809963,46.09
8138,2017,North America,292031,908721,75.68
8139,2015,Africa,686186,830720,54.76
8140,2014,Asia,933684,110694,10.6
8141,2017,Europe,843211,232089,21.58
8142,2012,Australia,340239,363906,51.68
8143,2012,Australia,727648,469869,39.24
8144,2011,Australia,444121,632485,58.75
8145,2014,North America,734867,443284,37.63
8146,2012,Africa,137510,773380,84.9
8147,2012,Asia,635549,677819,51.61
8148,2015,Europe,590356,752001,56.02
8149,2017,Europe,290257,114445,28.28
8150,2011,Africa,315005,488216,60.78
8151,2013,Asia,874919,435770,33.25
8152,2016,North America,822049,116243,12.39
8153,2010,Australia,894762,604601,40.32
8154,2010,Australia,405799,793680,66.17
8155,2019,Africa,232236,787313,77.22
8156,2016,Europe,298394,218040,42.22
8157,2016,Australia,537343,941775,63.67
8158,2010,Europe,344481,399430,53.69
8159,2010,Europe,961930,800233,45.41
8160,2013,Africa,137615,344737,71.47
8161,2014,South America,112255,429727,79.29
8162,2014,South America,856964,214118,19.99
8163,2013,South America,246675,870067,77.91
8164,2017,Asia,99376,90729,47.73
8165,2016,Africa,544221,327377,37.56
8166,2018,Europe,566267,292155,34.03
8167,2016,Australia,579335,204035,26.05
8168,2019,Asia,538425,321044,37.35
8169,2010,South America,807855,948268,54.0
8170,2016,North America,624139,529805,45.91
8171,2010,Asia,568770,785427,58.0
8172,2016,Asia,447372,717054,61.58
8173,2019,Africa,848915,997490,54.02
8174,2017,Australia,767011,90085,10.51
8175,2018,Asia,831186,410176,33.04
8176,2012,Australia,963816,26583,2.68
8177,2013,Africa,557651,664571,54.37
8178,2013,North America,813517,868964,51.65
8179,2018,Europe,591177,225175,27.58
8180,2016,Europe,511166,286345,35.9
8181,2012,South America,898522,211651,19.06
8182,2019,South America,89951,856451,90.5
8183,2014,North America,795338,816852,50.67
8184,2016,Europe,662515,522916,44.11
8185,2017,South America,402069,574890,58.84
8186,2010,Australia,328558,455861,58.11
8187,2011,Asia,651447,718484,52.45
8188,2016,Africa,188124,110156,36.93
8189,2011,South America,96934,321175,76.82
8190,2016,North America,42691,809061,94.99
8191,2018,Europe,999699,460947,31.56
8192,2011,North America,227252,38675,14.54
8193,2016,Africa,588985,399796,40.43
8194,2013,Africa,930548,667022,41.75
8195,2011,North America,276027,352414,56.08
8196,2016,South America,566000,541877,48.91
8197,2014,South America,225932,905386,80.03
8198,2010,Europe,123655,452580,78.54
8199,2014,Australia,817977,14655,1.76
8200,2012,Europe,290348,870717,74.99
8201,2016,Asia,33268,151869,82.03
8202,2015,Australia,484514,521023,51.82
8203,2017,Asia,258562,238538,47.99
8204,2014,Europe,497123,540933,52.11
8205,2011,Australia,618671,389523,38.64
8206,2018,Australia,439355,962266,68.65
8207,2017,Asia,787270,319778,28.89
8208,2015,North America,247903,162504,39.6
8209,2019,South America,216724,975394,81.82
8210,2016,Australia,260736,485610,65.06
8211,2018,Australia,129755,986615,88.38
8212,2016,Asia,893372,476985,34.81
8213,2012,Australia,300580,708971,70.23
8214,2015,Asia,525405,954175,64.49
8215,2016,North America,471540,571048,54.77
8216,2011,Australia,763045,759337,49.88
8217,2012,Africa,407341,562521,58.0
8218,2013,Europe,472358,440807,48.27
8219,2019,North America,519444,767181,59.63
8220,2015,Africa,969038,208876,17.73
8221,2010,North America,894956,779670,46.56
8222,2018,South America,96842,322235,76.89
8223,2014,North America,839405,145510,14.77
8224,2016,North America,610657,775165,55.94
8225,2018,South America,621821,376746,37.73
8226,2018,Australia,43521,357049,89.14
8227,2010,Europe,236556,186968,44.15
8228,2010,Africa,777539,364283,31.9
8229,2012,Asia,410704,545607,57.05
8230,2015,Europe,312118,876690,73.75
8231,2011,North America,396044,375437,48.66
8232,2019,Asia,52448,409244,88.64
8233,2010,South America,804370,533973,39.9
8234,2010,Europe,192185,646218,77.08
8235,2014,Australia,114262,644917,84.95
8236,2013,Africa,418986,35940,7.9
8237,2010,Europe,193707,264802,57.75
8238,2013,Europe,737531,762344,50.83
8239,2012,Australia,739525,935926,55.86
8240,2011,Asia,723182,323795,30.93
8241,2018,South America,59934,263380,81.46
8242,2010,Australia,337670,987152,74.51
8243,2016,South America,369348,708801,65.74
8244,2013,Australia,817919,30688,3.62
8245,2014,Europe,194391,973784,83.36
8246,2019,South America,809301,548760,40.41
8247,2014,Asia,780267,90436,10.39
8248,2010,Asia,215827,569959,72.53
8249,2015,Africa,181869,201881,52.61
8250,2018,South America,721658,345443,32.37
8251,2011,Africa,386720,283104,42.27
8252,2016,Australia,92209,217692,70.25
8253,2015,North America,92299,919084,90.87
8254,2014,Asia,579221,658406,53.2
8255,2013,Europe,610867,405290,39.88
8256,2013,Asia,150642,214433,58.74
8257,2015,North America,672246,306977,31.35
8258,2013,Europe,994998,756101,43.18
8259,2014,South America,446303,45976,9.34
8260,2015,South America,100177,735570,88.01
8261,2014,Asia,864151,248470,22.33
8262,2016,Europe,366750,516830,58.49
8263,2018,Australia,931278,117549,11.21
8264,2019,Europe,563306,140120,19.92
8265,2016,Africa,357983,75658,17.45
8266,2016,North America,941776,584396,38.29
8267,2013,South America,687946,162552,19.11
8268,2010,Asia,829977,322282,27.97
8269,2017,Europe,536854,19443,3.5
8270,2013,South America,773759,866401,52.82
8271,2010,Asia,610777,666350,52.18
8272,2014,South America,861787,528416,38.01
8273,2017,Asia,959200,263685,21.56
8274,2013,South America,607228,474308,43.86
8275,2017,Australia,136731,920213,87.06
8276,2017,Africa,108382,888630,89.13
8277,2012,North America,470333,333480,41.49
8278,2018,South America,220674,262585,54.34
8279,2012,North America,443951,301241,40.42
8280,2010,South America,214447,735605,77.43
8281,2011,Europe,765826,422402,35.55
8282,2015,Africa,396009,323500,44.96
8283,2019,Australia,978141,881176,47.39
8284,2011,Africa,32129,778256,96.04
8285,2015,North America,40845,98015,70.59
8286,2010,Europe,89449,794229,89.88
8287,2010,Asia,782668,234086,23.02
8288,2014,Africa,994004,416138,29.51
8289,2019,Australia,807171,233687,22.45
8290,2018,Europe,723532,696126,49.03
8291,2017,Europe,143745,160859,52.81
8292,2012,North America,244669,950041,79.52
8293,2012,Australia,41171,348063,89.42
8294,2010,Europe,623467,900286,59.08
